,Unnamed: 0,ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,hearing_disposition,notice_number,officer,address,new_zipcodes,latitudes,longitudes
0,0,9191791544,2017-06-10 00:00:00,3421 N HALSTED ST,c095c4cf278b92124925c6ab139411e786dc78d2a15acbf7f93d43505973cd4d,FL,PAS,331625704.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,HOND,60,120,0.0,120.0,Paid,2017-10-05 00:00:00,FINL,,5204071840,1594,"3400 n halsted st, chicago, il",60657,41.944289718904784,-87.64932721147476
1,1,67728590,2017-06-10 00:00:00,2801 S EBERHART,566ece6f451c6d0de7dea0f187638aaf4599420295edfb7e539d10d99899bade,IL,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,6,CPD,CHEV,60,120,60.0,0.0,Define,2017-06-21 00:00:00,,,0,17477,"2800 s eberhart, chicago, il",60637,41.778464343845236,-87.61315107199383
2,2,67272067,2017-06-10 00:01:00,3208 N HALSTED,231e1788b05d0fd23e6442f8832545cf33e3989bc3d060d0744f595383af4f41,IL,PAS,,0964080B,NO STANDING/PARKING TIME RESTRICTED,19,CPD,SUBA,100,200,0.0,100.0,Paid,2017-06-19 00:00:00,,,0,4632,"3200 n halsted, chicago, il",60657,41.940227312336326,-87.6493111133544
3,3,67591671,2017-06-10 00:01:00,3254  HALSTED,c6f2094c3a7bc3e0f1cce2f2492d6c48beb7942d68f09c8534cda0a03379194c,IL,PAS,,0964080B,NO STANDING/PARKING TIME RESTRICTED,19,CPD,FORD,100,200,0.0,100.0,Paid,2017-06-19 00:00:00,,,0,6648,"3200  halsted, chicago, il",60657,41.94140974556007,-87.64936308297649
4,4,67591673,2017-06-10 00:01:00,3246 N HALSTED,446b6051453d35670651b43d1e99006c52a7fa4747b412421ff20cf7c8adc711,IL,PAS,,0964080B,NO STANDING/PARKING TIME RESTRICTED,19,CPD,VOLK,100,200,0.0,100.0,Paid,2017-06-19 00:00:00,,,0,6648,"3200 n halsted, chicago, il",60657,41.941285939069196,-87.6493607902637
5,5,67887363,2017-06-10 00:01:00,3219 N HALSTED,278e61ec71712502ddf08dd5343e6c99b47bf0424c76564d44698affeba6e900,WI,PAS,,0964080B,NO STANDING/PARKING TIME RESTRICTED,19,CPD,DODG,100,200,0.0,100.0,Paid,2017-06-19 00:00:00,,,0,16490,"3200 n halsted, chicago, il",60657,41.94071292783772,-87.64924418454629
6,6,67945801,2017-06-10 00:01:00,31 W 71ST ST,87376df7a8d3b50a036cf96a895086df5d95fff8e111c015441aea72cd03e7b3,IL,PAS,604191932.0,0976210A,LAMPS BROKEN OR INOPERABLE,4,CPD,GMC,25,50,0.0,50.0,Paid,2017-09-09 00:00:00,FINL,,5175318000,14321,"1 w 71st st, chicago, il",60621,41.76529618362268,-87.62622947376818
7,7,9191776799,2017-06-10 00:01:00,2419 N ORCHARD,f9fb40dec7e94ba94fad5220c0982f190a514e1efadd40a9acd94c0882aa9b72,IL,PAS,606145992.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,TOYT,60,120,0.0,0.0,Dismissed,2017-09-25 00:00:00,VIOL,Not Liable,5192607970,1619,"2400 n orchard, chicago, il",60614,41.92612328864908,-87.64630267733291
8,8,68164753,2017-06-10 00:01:00,1725 S WABASH AV,576f6756d70bc6c5e35c62d0996cb68ea4b22577125b4d24b2f510d85ac5c1d2,IL,PAS,,0976180A,SAFETY BELTS REQUIRED,1,CPD,BMW,25,50,0.0,25.0,Paid,2017-06-19 00:00:00,,,0,3377,"1700 s wabash av, chicago, il",60616,41.858297696087476,-87.62557362568555
9,9,68160600,2017-06-10 00:01:00,1725 S WABASH,576f6756d70bc6c5e35c62d0996cb68ea4b22577125b4d24b2f510d85ac5c1d2,IL,PAS,,0976050B,TWO HEAD LAMPS REQUIRED VISIBLE 1000',1,CPD,BMW,25,50,0.0,25.0,Paid,2017-06-19 00:00:00,,,0,7858,"1700 s wabash, chicago, il",60616,41.858297696087476,-87.62557362568555
10,10,68139225,2017-06-10 00:01:00,3245 N HALSTED,e5c57dcce7ee13873d412314227d5c3496e078cdea661bda6f7d0b1636189ebb,IN,PAS,463203001.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,19,CPD,NISS,100,200,0.0,244.0,Paid,2018-02-03 00:00:00,SEIZ,,5205908120,15556,"3200 n halsted, chicago, il",60657,41.94126153096848,-87.64924571844071
11,11,68139348,2017-06-10 00:01:00,3240 N HALSTED,a958adf99feb900ec5a6ef74869be4f9cdc2bd75fd21a19bbe370f2a8974a6fe,IL,PAS,,0964080B,NO STANDING/PARKING TIME RESTRICTED,19,CPD,NISS,100,200,0.0,100.0,Paid,2017-06-19 00:00:00,,,0,6664,"3200 n halsted, chicago, il",60657,41.94131332944775,-87.64934496145169
12,12,68139349,2017-06-10 00:01:00,3232 N HALSTED,4353e98e6f83f1ba78be3e302497be1de52da6c39992db6acfeaca8d704bd6c7,IL,PAS,623472118.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,19,CPD,JEEP,100,200,100.0,0.0,Define,2017-06-19 00:00:00,,,0,6664,"3200 n halsted, chicago, il",60657,41.94076493727281,-87.64932631603062
13,13,68014212,2017-06-10 00:01:00,4823 N SIMONDS DR,cbf1cd825c3ef7783bf0463d8566a22d3257c69cf62e9c6d8706feb494f84034,IL,PAS,606403286.0,0976160A,REAR AND FRONT PLATE REQUIRED,20,CPD,MITS,60,120,0.0,0.0,Dismissed,2017-10-13 00:00:00,,Not Liable,5178904750,6249,"4800 n simonds dr, chicago, il",60640,41.96972279947786,-87.64572106502374
14,14,9191919879,2017-06-10 00:01:00,140 S COLUMBUS DR,f928c8469f1de56a83a2c5e0157acdcbb8c970d0f2d3c2e97de81ee8ec46e5ed,IL,PAS,604302567.0,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,CHEV,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,FINL,,5205853070,1628,"100 s columbus dr, chicago, il",60603,41.88135929569858,-87.62093879569856
15,15,68139350,2017-06-10 00:01:00,3232 N HALSTED,c8649da4189c44cd398548b31bca8d4df4b748ada53892eb9cdda18fe7592e48,IL,PAS,606382304.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,19,CPD,TOYT,100,200,0.0,100.0,Paid,2017-07-28 00:00:00,DETR,,5188059460,6664,"3200 n halsted, chicago, il",60657,41.94076493727281,-87.64932631603062
16,16,68000801,2017-06-10 00:01:00,4512  RICHMOND,87c13e465a317a9b1ea2877572f75db48bcc9afead4862e426996812889b5f0f,IL,TMP,,0964090E,RESIDENTIAL PERMIT PARKING,9,CPD,MITS,75,150,0.0,75.0,Paid,2017-06-16 00:00:00,,,0,3536,"4500  richmond, chicago, il",60632,41.811362245628715,-87.6980163593108
17,17,67803470,2017-06-10 00:02:00,7254 S GREEN,9d3d6ba93331162c1587dc85d69f12f11383bce6fcbf360f32debcb5d0fe4e07,IL,PAS,60624.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",7,CPD,NISS,200,400,488.0,0.0,Notice,2017-06-29 00:00:00,SEIZ,,5205139030,6803,"7200 s green, chicago, il",60621,41.76235053048265,-87.64559866752953
18,18,68139226,2017-06-10 00:02:00,3245 N HALSTED,67e18739b0280edd06e3a5a7b5ba05090675b2bb27942ba02d453bcd74bac543,IL,PAS,604592862.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,19,CPD,KIA,100,200,0.0,100.0,Paid,2017-07-21 00:00:00,VIOL,,5178968830,15556,"3200 n halsted, chicago, il",60657,41.94126153096848,-87.64924571844071
19,19,68007126,2017-06-10 00:02:00,2224 S PRINCETON,4c283f53ae4cf929c19a57834facc7b3838a4cbeab06ef36c4955a0b50a876b6,IL,PAS,606162236.0,0964020B,OBSTRUCT ROADWAY,9,CPD,TOYT,75,150,0.0,75.0,Paid,2017-10-20 00:00:00,,,5175185070,7989,"2200 s princeton, chicago, il",60616,41.85229403725112,-87.6348298475019
20,20,68045265,2017-06-10 00:02:00,6413 W CORNELIA,77f4afcf397ff3d27f6bd4fc06d4238e83bd06203400522424e6808d16021e7a,IL,TRK,607063312.0,0976210B,WINDOWS MISSING OR CRACKED BEYOND 6,16,CPD,CHEV,25,50,0.0,0.0,Dismissed,2017-07-19 00:00:00,,Not Liable,5169716460,11370,"6400 w cornelia, chicago, il",60634,41.943729969019714,-87.78682296901972
21,21,68045264,2017-06-10 00:02:00,6413 W CORNELIA,77f4afcf397ff3d27f6bd4fc06d4238e83bd06203400522424e6808d16021e7a,IL,TRK,607063312.0,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",16,CPD,CHEV,75,150,0.0,0.0,Dismissed,2017-07-19 00:00:00,,Not Liable,5169716460,11370,"6400 w cornelia, chicago, il",60634,41.943729969019714,-87.78682296901972
22,22,9191920010,2017-06-10 00:03:00,1159 N MARSHFIELD,a963fd926450178825155207ad3dcea3f3fa7dbb97935a129292afd4c018e12b,IL,PAS,606221202.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,502,DOF,HOND,75,150,0.0,75.0,Paid,2017-06-19 00:00:00,,,5126315130,1385,"1100 n marshfield, chicago, il",60622,41.90287297878603,-87.66863368356739
23,23,9191910906,2017-06-10 00:03:00,1005 S PAULINA,3d51011f755773dc91c5e194f9ca080f699ca65a57f9b79b4f85e3d38f54d8ef,IL,PAS,606511012.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,JEEP,100,200,0.0,100.0,Paid,2017-06-22 00:00:00,VIOL,,5204385190,1374,"1000 s paulina, chicago, il",60612,41.869143659228065,-87.66889975944298
24,24,9191902020,2017-06-10 00:03:00,3352 N HALSTED ST,265d5636044a5b3f729f34cd38883eae5f4202e4dac75ebd2480436d1820e14d,IL,PAS,606152385.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",502,DOF,HYUN,200,400,488.0,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5111548990,830,"3300 n halsted st, chicago, il",60657,41.943268397690346,-87.6494103019797
25,25,68001061,2017-06-10 00:03:00,4523 S RICHMOND,534321ea1f9fcafedd3e2ca081ffc00ab3d978fed530b07c23b4499d766d7daa,IL,PAS,60073.0,0964090E,RESIDENTIAL PERMIT PARKING,9,CPD,ACUR,75,150,0.0,75.0,Paid,2017-07-01 00:00:00,VIOL,,5206001760,13756,"4500 s richmond, chicago, il",60632,41.81111986372554,-87.6979326295807
26,26,67225972,2017-06-10 00:04:00,300 E SOLIDARITY DR,8d812b0b654c258286fe4d254a881e43a98b05c92ba9853efec76136fb57f493,IL,PAS,604552057.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,1,CPD,BMW,100,200,0.0,100.0,Paid,2017-10-27 00:00:00,DETR,Liable,5205960780,12910,"300 e solidarity dr, chicago, il",60605,41.8665195265846,-87.607458
27,27,9191920011,2017-06-10 00:04:00,1656 W DIVISION,ec6a2a161fabb3df53cbf8af97b7c043264a454b80333053006b14da05aa453a,IL,PAS,60525.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,502,DOF,BUIC,75,150,0.0,75.0,Paid,2017-06-22 00:00:00,VIOL,,5184716470,1385,"1600 w division, chicago, il",60622,41.903303529863045,-87.66975102844941
28,28,67928857,2017-06-10 00:04:00,7601 S MORGAN,7915f278ed3652f9d0c3c6c06214ed262ff10d1faf0db8ccd2b82d60950852f2,IL,PAS,60628.0,0964110C,PARK OR STAND ON CROSSWALK,6,CPD,BUIC,60,120,146.4,0.0,Notice,2017-06-29 00:00:00,SEIZ,,5204935450,18255,"7600 s morgan, chicago, il",60620,41.75587777990651,-87.64896414790256
29,29,67887377,2017-06-10 00:04:00,3219 N HALSTED,8e0978c519cdb968f3819868bb6540b622b213ab772850169acfb5d771810db1,IL,PAS,,0964080B,NO STANDING/PARKING TIME RESTRICTED,19,CPD,MAZD,100,200,0.0,100.0,Paid,2017-06-19 00:00:00,,,0,16490,"3200 n halsted, chicago, il",60657,41.94071292783772,-87.64924418454629
30,30,68014419,2017-06-10 00:04:00,5105 N SIMONDS DR,d1f9fd24f5b75a878a918ae269e0c62944b4d12bb29bcb172251da4f3215ecbb,IL,PAS,61443.0,0980130B,PARK IN CITY LOT WHEN CLOSED,20,CPD,NISS,50,100,0.0,50.0,Paid,2017-07-20 00:00:00,VIOL,,5205962860,17757,"5100 n simonds dr, chicago, il",60640,41.96972279947786,-87.64572106502374
31,31,68293402,2017-06-10 00:04:00,3218 N HALSTED,9a0c339f3fb9dd909758e1c48bedc14febb4f0e0d8e740222a5f09f27c582072,IL,PAS,606229028.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,19,CPD,SUBA,100,200,0.0,100.0,Paid,2017-06-28 00:00:00,VIOL,,5193797560,6664,"3200 n halsted, chicago, il",60657,41.94063893727279,-87.64931636320594
32,32,67272068,2017-06-10 00:05:00,3208 N HALSTED,d1e6b21f33ef19caa62b7f27dd3f1e9bcd3b4d154ac56abbe1fb22bd6f91940c,IL,PAS,600041198.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,19,CPD,VOLK,100,200,0.0,100.0,Paid,2017-08-01 00:00:00,DETR,,5206076230,4632,"3200 n halsted, chicago, il",60657,41.940227312336326,-87.6493111133544
33,33,68169534,2017-06-10 00:05:00,1 E 57TH ST,48e292a5e37fc08a50b4b537039ea856ce82187ac59e2b8c975774bdfbb0eef3,IL,PAS,606292025.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,2,CPD,CHEV,75,150,0.0,75.0,Paid,2017-08-03 00:00:00,DETR,,5193218390,8438,"1 e 57th st, chicago, il",60637,41.7909208841718,-87.62552348910611
34,34,9191819286,2017-06-10 00:05:00,4015 N SHERIDAN RD,7de0b2a278a765296f5c83752aad84e7992b53a55114122db73aa3ca209cee8e,IL,PAS,606147850.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",502,DOF,TOYT,200,400,488.0,0.0,Notice,2017-12-06 00:00:00,FINL,Liable,5188417960,1623,"4000 n sheridan rd, chicago, il",60613,41.954995121011024,-87.6545121295807
35,35,67591675,2017-06-10 00:05:00,3228 N HALSTED,6a867ffa558cf147a1949da55bc9fe55b46ff0d4c279a0ea0d182973e116a3b2,IL,PAS,606201247.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,19,CPD,CHEV,100,200,0.0,100.0,Paid,2017-07-15 00:00:00,,,0,6648,"3200 n halsted, chicago, il",60657,41.940763962808006,-87.64932631603062
36,36,9191758780,2017-06-10 00:05:00,1124 N STATE ST,03a2f9669c8a22b654af1ce6afd8ed8754230392ae85f3653e821a4f68b5e723,IL,PAS,605614530.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,HYUN,100,200,0.0,100.0,Paid,2017-08-18 00:00:00,DETR,,5205845040,1462,"1100 n state st, chicago, il",60610,41.90286024839868,-87.62855271942966
37,37,9191920012,2017-06-10 00:05:00,1656 W DIVISION,ec6a2a161fabb3df53cbf8af97b7c043264a454b80333053006b14da05aa453a,IL,PAS,60525.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,BUIC,60,120,0.0,60.0,Paid,2017-10-29 00:00:00,DETR,Liable,5184716470,1385,"1600 w division, chicago, il",60622,41.903303529863045,-87.66975102844941
38,38,9191900060,2017-06-10 00:06:00,1052 S HERMITAGE AV,041f54f6269855cc12783ac75bec4590757fa86b14931d77196f98e0afc2676d,IL,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,NISS,50,100,0.0,50.0,Paid,2017-06-12 00:00:00,,,0,1606,"1000 s hermitage av, chicago, il",60612,41.86860782368801,-87.67021785015339
39,39,67862331,2017-06-10 00:06:00,1 E 57TH ST,8a85fd34620a336668fdfbf91c99137ef5ef8529fef43bc771365dd5d20d0d11,IL,PAS,606292043.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,2,CPD,DODG,75,150,0.0,150.0,Paid,2018-02-12 00:00:00,SEIZ,,5142692970,17320,"1 e 57th st, chicago, il",60637,41.7909208841718,-87.62552348910611
40,40,68000889,2017-06-10 00:06:00,4231 S KEDZIE,e0df0b940cded6d887825acf4f186d245f5edc2771e01d697a8dc299875018b4,IL,PAS,604063130.0,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",9,CPD,FORD,75,150,0.0,150.0,Paid,2017-10-17 00:00:00,FINL,,5205948360,11155,"4200 s kedzie, chicago, il",60632,41.816372320963566,-87.70423377013738
41,41,9191758781,2017-06-10 00:06:00,1126 N STATE ST,2f3268ef5bfd09dcc2032a2458ec35313cc34b49a288b4f96914bc232eeac9a5,IL,PAS,,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,FORD,100,200,0.0,0.0,Dismissed,2017-09-03 00:00:00,,,0,1462,"1100 n state st, chicago, il",60610,41.90289652924093,-87.62859638588883
42,42,9191900061,2017-06-10 00:07:00,1048 S HERMITAGE AV,5086f704c32728ae033ab8f1ac92e5ae361f53745d6b6fc00448d4ea76b7880c,IL,PAS,60615.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,CHEV,50,100,100.0,0.0,Notice,2017-06-15 00:00:00,FINL,,5098455210,1606,"1000 s hermitage av, chicago, il",60612,41.86864926225125,-87.67021944394429
43,43,68163921,2017-06-10 00:07:00,6630 S WESTERN,d2b728ae5668226820f898421338d7f1e4db97058a1baa329b904b01cd405489,IL,PAS,60652.0,0940220,NO OPERATOR SIGNAL,1,CPD,DODG,25,50,0.0,25.0,Paid,2017-07-02 00:00:00,VIOL,,5203014380,1370,"6600 s western, chicago, il",60636,41.772833413266795,-87.68349581213549
44,44,9191903083,2017-06-10 00:07:00,1134 N STATE ST,c135401181f0423c04f7bd1b7937a750c8e479b11ba1bfa7331479ea64aca7bd,IL,PAS,606341738.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,NISS,100,200,0.0,100.0,Paid,2017-08-26 00:00:00,DETR,,5183657070,1529,"1100 n state st, chicago, il",60610,41.9029801225166,-87.62863311626752
45,45,9191901162,2017-06-10 00:07:00,1002 S HERMITAGE,3d440b57bb80e605c73b3bd9f56b5a1eac249eae2a7b21f3fa03a80293d237f1,IL,PAS,60609.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,TOYT,100,200,0.0,100.0,Paid,2017-07-19 00:00:00,DETR,Liable,5197736110,1565,"1000 s hermitage, chicago, il",60612,41.86912580572857,-87.67023777253958
46,46,9191919880,2017-06-10 00:08:00,207 S COLUMBUS DR,05876a4223f1cf9b3f39ecf58ff24d0b03bd6cb570c35119b957699758913681,IL,PAS,606154660.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,KIA,65,130,158.6,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5059600210,1628,"200 s columbus dr, chicago, il",60603,41.8807276478493,-87.62070270430144
47,47,68001063,2017-06-10 00:08:00,4511 S RICHMOND,c31a3743f526bac82c761b772c7f52a7d0efb65c11fed5803730bdd69ac1275d,IL,ENV,606234651.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",9,CPD,DODG,200,400,488.0,0.0,Notice,2017-06-22 00:00:00,SEIZ,,5199023260,13756,"4500 s richmond, chicago, il",60632,41.81148886372554,-87.6979416295807
48,48,9191900062,2017-06-10 00:08:00,1054 S HERMITAGE AV,0f58c1ecd8180d3905eb4ab5f5933bb1e7d57f3205a2a1218f37e95cfe156e9b,IL,PAS,606433839.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,CHEV,50,100,122.0,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5117507850,1606,"1000 s hermitage av, chicago, il",60612,41.86858710440639,-87.67021705325796
49,49,9191897752,2017-06-10 00:08:00,3219 N HALSTED ST,278e61ec71712502ddf08dd5343e6c99b47bf0424c76564d44698affeba6e900,WI,PAS,,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,DODG,60,120,0.0,0.0,Dismissed,2017-09-03 00:00:00,,,0,1109,"3200 n halsted st, chicago, il",60657,41.94071292783772,-87.64924418454629
50,50,9191805000,2017-06-10 00:08:00,2506 N ORCHARD,916e5a1af3bfba16611ec82801f92208dbf0e9155759e25a919a35e83efaedf0,IL,PAS,601373836.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",502,DOF,TOYT,200,400,0.0,400.0,Paid,2017-12-11 00:00:00,FINL,,5188108880,1619,"2500 n orchard, chicago, il",60614,41.928112173466445,-87.64644891038124
51,51,9191926688,2017-06-10 00:08:00,250 N ORCHARD,ffc950aa78bfe479a78d697519d1d094f9caed0a99f7832a5ddb27bd3ecb2d87,IL,PAS,606153663.0,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,CADI,75,150,183.0,0.0,Notice,2017-06-15 00:00:00,FINL,,5194282000,1626,"200 n orchard, chicago, il",60666,41.96395294457459,-87.93500007351102
52,52,68105002,2017-06-10 00:09:00,5621 S LAFLIN,d2d91a2b6e209a4cc82a5d93fe57bc8c00dc950c5353b4b5ad8bd69f3dcd1416,IL,TMP,60617.0,0964110A,DOUBLE PARKING OR STANDING,312,CPD-Other,KIA,100,200,244.0,0.0,Notice,2017-06-29 00:00:00,FINL,,5206111950,15358,"5600 s laflin, chicago, il",60636,41.79155470191586,-87.66206118065114
53,53,67225974,2017-06-10 00:09:00,300 E SOLIDARITY DR,b9044128e941714360fbff7b5b27fffbb8e65514f3a580d1a6c47aeecd1c396e,IL,PAS,604533646.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,1,CPD,INFI,100,200,244.0,0.0,Notice,2017-06-22 00:00:00,FINL,,5200986660,12910,"300 e solidarity dr, chicago, il",60605,41.8665195265846,-87.607458
54,54,9191903084,2017-06-10 00:09:00,1140 N STATE ST,7761612a45354d29700fe5ce98b947390a8f5c69dde4d9af5fecd18f5db206a0,SC,PAS,292122378.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,NISS,100,200,0.0,100.0,Paid,2017-07-20 00:00:00,VIOL,,5205907540,1529,"1100 n state st, chicago, il",60610,41.90304281747336,-87.62866066405155
55,55,9191915615,2017-06-10 00:09:00,1728 W DIVISION,1f6de2fab3b821f0c3c80b27ba09bfdd833df1fdc339f618869d4f5ad494e38e,IL,PAS,,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,NISS,60,120,0.0,60.0,Paid,2017-06-13 00:00:00,,,0,1613,"1700 w division, chicago, il",60622,41.90329745325738,-87.67110183527612
56,56,67945802,2017-06-10 00:10:00,33 W 71ST ST,c64bfe4acd7761a730216d805ea3553d11445d3d92c0f0b60ba81fc176a2a07c,IL,PAS,60653.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",4,CPD,CHEV,200,400,387.68,100.32,Notice,2017-06-22 00:00:00,SEIZ,,5175139960,14321,"1 w 71st st, chicago, il",60621,41.76529618362268,-87.62629752623181
57,57,68082340,2017-06-10 00:10:00,1136 W 61ST ST,1267e7112ec0e18306a95332dcc424f5c931bd97b744ae796cefe4b33072a441,IL,TMP,60628.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,7,CPD,PONT,60,120,60.0,0.0,Define,2017-06-19 00:00:00,,,0,12247,"1100 w 61st st, chicago, il",60621,41.78325846047074,-87.65364166763806
58,58,67591676,2017-06-10 00:10:00,3206 N HALSTED,70d1a183df93b67dcc28594ba9643670af86ba800a4863f9bf6baf58c5a26d91,IL,PAS,605614018.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,19,CPD,KIA,100,200,100.0,0.0,Define,2017-06-19 00:00:00,,,0,6648,"3200 n halsted, chicago, il",60657,41.94017679158211,-87.64930674136606
59,59,68125968,2017-06-10 00:10:00,3459 S KING DR,9530d61152fc579d246ae34086f11eae82c2b0d5d6271113c5ad94a20d092fa7,IL,PAS,60653.0,0976050B,TWO HEAD LAMPS REQUIRED VISIBLE 1000',2,CPD,NISS,25,50,61.0,0.0,Notice,2017-06-29 00:00:00,FINL,,5206043890,8284,"3400 s king dr, chicago, il",60616,41.831761577726745,-87.61693333472091
60,60,9191926689,2017-06-10 00:10:00,2506 N ORCHARD,5215a405cf9e704862870c15992419a1fb9ec6f3b1c3c74285b184f826938722,IN,PAS,,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,CHEV,75,150,0.0,75.0,Paid,2017-06-16 00:00:00,,,0,1626,"2500 n orchard, chicago, il",60614,41.928112173466445,-87.64644891038124
61,61,68139228,2017-06-10 00:10:00,3220 N HALSTED,60d04b01853b80e9211878c553f111697c0c6f63aad218af8cc1e482d980c212,IL,PAS,60649.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",19,CPD,CHEV,200,400,200.0,0.0,Define,2017-06-19 00:00:00,,,0,15556,"3200 n halsted, chicago, il",60657,41.94064891173756,-87.64931530492214
62,62,67884329,2017-06-10 00:10:00,4133 N CLARENDON,36371720433dae2dc13c0b722c3a5a846306ea47ed933bac5e5cdbd87abf1696,MO,PAS,65803.0,0964100A,WITHIN 15' OF FIRE HYDRANT,19,CPD,FORD,150,300,0.0,0.0,Dismissed,2017-11-07 00:00:00,VIOL,Not Liable,5206036350,3157,"4100 n clarendon, chicago, il",60613,41.95692573811854,-87.64966721351045
63,63,67895718,2017-06-10 00:10:00,5247 W LAKE,6adf99b06212d362b2fea99699c4df55b2e47b488ed352d7391bc201a06ce563,IL,PAS,606212529.0,0964110A,DOUBLE PARKING OR STANDING,15,CPD,PONT,100,200,244.0,0.0,Notice,2017-06-22 00:00:00,SEIZ,,5204615210,4361,"5200 w lake, chicago, il",60644,41.8871902022845,-87.75665056453799
64,64,67895719,2017-06-10 00:10:00,5247 W LAKE,6adf99b06212d362b2fea99699c4df55b2e47b488ed352d7391bc201a06ce563,IL,PAS,606212529.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,15,CPD,PONT,60,120,146.4,0.0,Notice,2017-06-22 00:00:00,SEIZ,,5204615210,4361,"5200 w lake, chicago, il",60644,41.8871902022845,-87.75665056453799
65,65,68141439,2017-06-10 00:11:00,141 W DIVERSEY PKWY,80b17328bebd590e8218804873fa10bd891c2ca336c9bdc7d394f94edb5cde6b,IL,PAS,60617.0,0980130B,PARK IN CITY LOT WHEN CLOSED,19,CPD,JEEP,50,100,122.0,0.0,Notice,2017-06-22 00:00:00,SEIZ,,5205963580,15725,"100 w diversey pkwy, chicago, il",60647,41.93226494817873,-87.67939960320565
66,66,9191919881,2017-06-10 00:11:00,207 S COLUMBUS DR,b76335238e55919edf103bfb76f15722449702826f0280e950ff47598b0e9bea,IL,PAS,60163.0,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,DODG,60,120,0.0,60.0,Paid,2017-07-29 00:00:00,DETR,,5205853080,1628,"200 s columbus dr, chicago, il",60603,41.8807276478493,-87.62070270430144
67,67,67860857,2017-06-10 00:11:00,5437 S SHORE DR,558a530a185fe490a91dc564a2fe53dfe79879a192245540af8a9f08c9340563,IL,PAS,606156210.0,0964030B,OUTSIDE DIAGONAL MARKINGS,2,CPD,NISS,50,100,0.0,50.0,Paid,2017-07-26 00:00:00,VIOL,,5192923440,8153,"5400 s shore dr, chicago, il",60615,41.79618583862758,-87.58082302599635
